Año,Mes,Día,Maxima T,Minima T,Promedio T,AVERAGE de Wind speed,MAX de Hi speed,AVERAGE de Bar  ,AVERAGE de Rain rate,MAX de UV  index,AVERAGE de Solar rad,,,,,,,,,,,,,,,,,,
2021,4,3,"19,5","6,8","12,8627907","0,7","11,3",1012,"0,0","4,2","94,44186047",,,,,,,,,,,,,,,,,,
2021,4,4,"17,3","8,4","12,70833333","2,8","24,1","1012,266667","0,0","1,9","66,5625",,,,,,,,,,,,,,,,,,
2021,4,5,"15,4","10,4","13,61875","4,1","29,0","1013,502083","0,0","1,3","35,83333333",,,,,,,,,,,,,,,,,,
2021,4,6,"15,3","8,7","11,73541667","3,3","35,4","1014,389583","0,0",4,"123,5833333",,,,,,,,,,,,,,,,,,
2021,4,7,"12,0","6,3","9,685416667","3,0","22,5","1015,46875","0,1","0,9","36,79166667",,,,,,,,,,,,,,,,,,
2021,4,8,"14,3","5,3","9,965217391","1,9","24,1","1019,684783","0,0","2,4","102,9130435",,,,,,,,,,,,,,,,,,
2021,4,10,"15,6","5,8","11,04137931","8,2","40,2","1020,824138","0,0","3,8","242,862069",,,,,,,,,,,,,,,,,,
2021,4,11,"18,3","8,7","12,69166667","5,6","22,5","1019,975","0,0","3,3","114,8125",,,,,,,,,,,,,,,,,,
2021,4,12,"20,2","10,7","14,4125","5,3","24,1","1017,94375","0,0","3,8","145,9791667",,,,,,,,,,,,,,,,,,
2021,4,13,"23,4","7,4","13,31041667","1,6","20,9","1016,73125","0,0","3,8","144,75",,,,,,,,,,,,,,,,,,
2021,4,14,"18,6","9,1","14,20625","5,1","33,8","1012,252083","0,0","3,7","142,8125",,,,,,,,,,,,,,,,,,
2021,4,15,"19,4","10,5","14,24791667","3,0","19,3","1014,558333","0,0","3,2","146,75",,,,,,,,,,,,,,,,,,
2021,4,16,"16,9","4,9","11,21041667","2,5","17,7","1016,71875","0,0","3,4","146,0208333",,,,,,,,,,,,,,,,,,
2021,4,17,"16,6","2,9","9,514583333","0,7","16,1","1016,570833","0,0",3,"111,2291667",,,,,,,,,,,,,,,,,,
2021,4,18,"19,6","8,8","13,52916667","3,8","27,4","1013,614583","0,0","2,8","120,1458333",,,,,,,,,,,,,,,,,,
2021,4,19,"13,9","10,2","12,63125","1,5","24,1","1009,8625","1,3","1,1","35,4375",,,,,,,,,,,,,,,,,,
2021,4,20,"16,2","8,8","12,68723404","3,1","24,1","1011,725532","0,0","2,8","136,3404255",,,,,,,,,,,,,,,,,,
2021,4,21,"12,6","7,9","11,16458333","5,5","25,7","1014,675","0,0","1,2","46,02083333",,,,,,,,,,,,,,,,,,
2021,4,22,"15,2","6,4","9,7","4,0","22,5","1015,241667","0,0","3,2","134,9791667",,,,,,,,,,,,,,,,,,
2021,4,23,"14,7","8,7","12,18965517","5,3","30,6","1017,993103","0,0",3,"165,137931",,,,,,,,,,,,,,,,,,
2021,4,24,"14,7","6,1","9,0375","2,3","22,5","1022,5","0,0","3,1","127,1041667",,,,,,,,,,,,,,,,,,
2021,4,25,"14,9","0,8","7,075","0,5","11,3","1020,797917","0,0","2,9","126,6875",,,,,,,,,,,,,,,,,,
2021,4,26,"16,2","4,9","9,783333333","4,3","19,3","1018,647917","0,0","2,8","118,0625",,,,,,,,,,,,,,,,,,
2021,4,27,"17,9","2,3","9,514583333","2,4","22,5","1016,929167","0,0","2,7","99,8125",,,,,,,,,,,,,,,,,,
2021,4,28,"18,2","12,3","14,69375","2,6","19,3","1017,322917","0,0","2,8","103,5625",,,,,,,,,,,,,,,,,,
2021,4,29,"15,1","3,8","9,735416667","2,0","19,3","1016,214583","0,0","2,1","83,60416667",,,,,,,,,,,,,,,,,,
2021,4,30,"15,1","6,3","10,84375","3,4","29,0","1013,03125","0,0","1,7","47,875",,,,,,,,,,,,,,,,,,
2021,5,1,"12,7","7,9","10,66666667","4,1","29,0","1011,914583","0,5","0,9","32,64583333",,,,,,,,,,,,,,,,,,
2021,5,2,"11,4","6,4","8,66875","5,0","33,8","1014,260417","0,3","1,8","59,95833333",,,,,,,,,,,,,,,,,,
2021,5,3,"10,6","2,4","7,733333333","6,6","35,4","1018,208333","0,0","1,8",102,,,,,,,,,,,,,,,,,,
2021,5,4,"12,3","-1,1","5,283333333","4,6","30,6","1028,566667","0,0","2,6","113,375",,,,,,,,,,,,,,,,,,
2021,5,5,"14,7","-1,7","4,627083333","1,3","16,1","1028,335417","0,0","2,5","112,25",,,,,,,,,,,,,,,,,,
2021,5,6,"16,2","-1,8","5,75625","1,5","16,1","1025,089583","0,0","2,4","108,7083333",,,,,,,,,,,,,,,,,,
2021,5,7,"16,0","3,6","9,804166667","3,1","25,7","1017,827083","0,0","2,3","101,5625",,,,,,,,,,,,,,,,,,
2021,5,8,"12,6","7,5","10,21666667","3,1","24,1","1018,5375","0,0","1,8","49,95833333",,,,,,,,,,,,,,,,,,
2021,5,9,"12,8","3,4","9,210416667","5,3","24,1","1023,879167","0,0",2,"105,4375",,,,,,,,,,,,,,,,,,
2021,5,10,"12,7",-1,"5,308333333","3,4","32,2","1026,63125","0,0","1,9","104,6458333",,,,,,,,,,,,,,,,,,
2021,5,11,"11,1","-1,7","4,3125","1,2","16,1","1022,172917","0,0","2,1","104,9375",,,,,,,,,,,,,,,,,,
2021,5,12,"13,9","3,7","7,69375","5,4","27,4","1018,504167","0,0",2,"95,16666667",,,,,,,,,,,,,,,,,,
2021,5,13,"14,4","3,4","8,407894737","0,8","12,9","1017,802632","0,0","1,8","93,05263158",,,,,,,,,,,,,,,,,,
2021,5,14,"14,3","4,3","9,05625","2,0","16,1","1018,814583","0,0","1,8","69,45833333",,,,,,,,,,,,,,,,,,
2021,5,15,"11,3",4,"7,15625","0,7","12,9","1020,108333","0,0","1,4","75,625",,,,,,,,,,,,,,,,,,
2021,5,16,"14,2","-0,2","5,766666667","2,2","24,1","1023,2625","0,0","1,7","95,75",,,,,,,,,,,,,,,,,,
2021,5,17,"12,8","2,7","6,966666667","1,5","16,1","1020,127083","0,0","1,4","59,25",,,,,,,,,,,,,,,,,,
2021,5,18,"9,6","-0,1","4,0625","1,2","16,1","1015,172917","0,0","1,8","60,60416667",,,,,,,,,,,,,,,,,,
2021,5,19,"11,3","1,7","6,3375","1,3","17,7","1013,7625","0,1","1,2","51,6875",,,,,,,,,,,,,,,,,,
2021,5,20,"10,0","3,4","6,958333333","1,8","27,4","1015,304167","0,1","1,6","69,02083333",,,,,,,,,,,,,,,,,,
2021,5,21,"9,4",3,"6,785416667","2,7","24,1","1021,341667","0,0","1,2","55,95833333",,,,,,,,,,,,,,,,,,
2021,5,22,"10,7","6,2","7,929166667","4,8","25,7","1024,533333","0,0","1,6","92,8125",,,,,,,,,,,,,,,,,,
2021,5,23,"10,9","7,3","8,591666667","4,9","30,6","1020,98125","0,0","1,2","40,52083333",,,,,,,,,,,,,,,,,,
2021,5,24,"11,5","8,6","10,15625","13,5","78,9","1012,602083","0,0","1,7","64,5625",,,,,,,,,,,,,,,,,,
2021,5,25,"10,6","5,9","8,38","8,4","48,3","1018,136","0,0","0,8","35,24",,,,,,,,,,,,,,,,,,
2021,5,26,"13,2","12,4","12,7775",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,5,27,"13,7","10,8","12,69672131",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,5,28,"8,0","5,3","6,742105263",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,5,29,"6,7",5,"5,436708861",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,5,31,"12,4","9,9","11,49705882",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,1,"14,0","9,7","11,8981982",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,2,"12,1","9,1","9,815625",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,3,"13,7","9,2","11,33986014",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,4,"9,3","5,4","7,783673469",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,5,"8,4","4,2","6,276470588",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,6,"8,7",0,"4,824390244",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,7,"10,9","2,8","6,69924812",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,8,"14,3","6,2","10,26964286",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,9,"9,2","2,3","5,703007519",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,10,"8,3","3,4","6,449635036",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,11,"7,8","7,3","7,628571429",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,24,"7,8","4,4","6,550704225",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,25,"6,4","2,1","4,370588235",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,26,"4,6","-1,3","1,821582734",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,6,27,"-1,6","-3,2","-2,364285714",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,4,"9,9","3,2","6,86875",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,5,"3,1","-0,9","0,4836734694",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,6,"8,0","7,2","7,5625",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,7,"9,3","6,1","7,660447761",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,8,"7,1",2,"5,35",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,20,"15,3","7,3","11,77346939",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,21,"11,1","3,3","6,537593985",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,22,"13,1",2,"7,073333333",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,23,"11,9","5,3","8,523529412",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,24,"10,6","2,4","7,563235294",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,25,"6,9","3,7","5,207857143",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,26,"7,6","2,3","4,310791367",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,27,"7,0","-1,3","2,932352941",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,28,"8,3","-2,6","2,051612903",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,29,"7,7","-1,8","2,494776119",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,7,30,"9,6",1,"3,681818182",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,8,9,"8,4","0,4","5,081818182",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,8,10,"8,0","-1,8","3,063120567",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,8,11,"10,9","0,5","7,193233083",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,8,12,"11,8","1,5","5,728368794",#DIV/0!,"0,0",#DIV/0!,#DIV/0!,30.12,#DIV/0!,,,,,,,,,,,,,,,,,,
2021,8,13,"12,7","-2,2","4,546666667","2,6","22,5","1023,972727","0,0",2,"126,2727273",,,,,,,,,,,,,,,,,,
2021,8,14,"9,5","-1,6","4,572916667","2,0","19,3","1020,6875","0,0",2,"122,875",,,,,,,,,,,,,,,,,,
2021,8,15,"9,0","2,6","5,154166667","2,7","30,6","1013,175","0,1",1,"47,20833333",,,,,,,,,,,,,,,,,,
2021,8,16,"8,8","4,4","6,05","2,8","37,0","1006,29375","2,0",2,"52,8125",,,,,,,,,,,,,,,,,,
2021,8,17,"8,9","3,9","5,94375","3,2","38,6","1010,01875","1,0",2,"62,10416667",,,,,,,,,,,,,,,,,,
2021,8,18,"5,7","1,7","3,825","1,2","19,3","1008,620833","2,6",1,"18,70833333",,,,,,,,,,,,,,,,,,
2021,8,19,"6,2","0,2","2,927083333","2,7","30,6","1010,552083","1,2",2,"56,625",,,,,,,,,,,,,,,,,,
2021,8,20,"6,4","0,3","3,554166667","2,2","22,5","1017,85","0,6",2,"102,8541667",,,,,,,,,,,,,,,,,,
2021,8,21,"4,4","0,4","2,183333333","10,7","37,0","1003,78125","1,9",1,"20,58333333",,,,,,,,,,,,,,,,,,
2021,8,22,"5,1","2,7","3,783333333","9,3","37,0","1014,764583","0,2",3,"82,02083333",,,,,,,,,,,,,,,,,,
2021,8,23,"7,9","-0,2","3,029166667","4,4","27,4","1018,025","0,0",3,"143,6458333",,,,,,,,,,,,,,,,,,
2021,8,24,"5,3","0,4","2,641666667","5,4","32,2","1017,985417","0,0",3,"125,1875",,,,,,,,,,,,,,,,,,
2021,8,25,"5,9","2,7","4,0125","6,8","40,2","1013,858333","0,6",1,"25,35416667",,,,,,,,,,,,,,,,,,
2021,8,26,"5,3","0,7","3,164583333","8,4","43,5","1015,891667","0,5",3,"84,08333333",,,,,,,,,,,,,,,,,,
2021,8,27,"7,2","1,9","4,15","2,8","27,4","1015,754167","0,0",2,"55,5625",,,,,,,,,,,,,,,,,,
2021,8,28,"9,9","5,1","7,545833333","4,8","33,8","1017,660417","0,0",1,"63,20833333",,,,,,,,,,,,,,,,,,
2021,8,29,"12,8","7,2","9,10625","0,3","9,7","1016,45625","0,0",3,"132,5208333",,,,,,,,,,,,,,,,,,
2021,8,30,"13,6","7,1","9,697916667","1,6","22,5","1015,545833","0,0",2,"68,54166667",,,,,,,,,,,,,,,,,,
2021,8,31,"11,2","3,8","7,364583333","3,1","17,7","1018,695833","0,0",2,"87,70833333",,,,,,,,,,,,,,,,,,
2021,9,1,"15,2","4,2","8,220833333","2,5","22,5","1021,385417","0,0",3,"148,0416667",,,,,,,,,,,,,,,,,,
2021,9,2,"11,7",1,"6,164583333","0,2","11,3","1021,2375","0,0",3,"127,9375",,,,,,,,,,,,,,,,,,
2021,9,3,"13,7","3,9","7,970833333","2,4","29,0","1017,425","0,0",3,"145,0416667",,,,,,,,,,,,,,,,,,
2021,9,4,"9,6","6,9","8,035416667","3,2","22,5","1018,829167","0,0",2,"76,58333333",,,,,,,,,,,,,,,,,,
2021,9,5,"10,1","5,4","7,233333333","2,3","24,1","1015,7625","0,2",2,"73,16666667",,,,,,,,,,,,,,,,,,
2021,9,6,"8,6","3,7","5,733333333","3,0","29,0","1019,05625","0,0",2,"82,91666667",,,,,,,,,,,,,,,,,,
2021,9,7,"6,6","2,7","4,727083333","2,4","16,1","1026,652083","0,1",2,"60,60416667",,,,,,,,,,,,,,,,,,
2021,9,8,"12,2","3,3","6,777083333","2,1","17,7","1028,716667","0,0",3,"139,4791667",,,,,,,,,,,,,,,,,,
2021,9,9,"13,4","4,4","8,00625","1,2","14,5","1021,1875","0,0",3,"90,66666667",,,,,,,,,,,,,,,,,,
2021,9,10,"15,1","2,9","7,74375","1,4","17,7","1014,654167","0,0",4,"134,375",,,,,,,,,,,,,,,,,,
2021,9,11,"14,7","5,5","9,008333333","3,4","29,0","1002,75625","0,4",4,"147,6458333",,,,,,,,,,,,,,,,,,
2021,9,12,"6,9",1,"2,95625","2,5","41,8","1006,110417","1,6",2,"42,08333333",,,,,,,,,,,,,,,,,,
2021,9,13,"6,7","1,4","4,189583333","6,3","33,8","1021,604167","0,2",4,"153,8541667",,,,,,,,,,,,,,,,,,
2021,9,14,"7,7","3,4","5,475","8,2","33,8","1024,65","0,0",3,"155,0625",,,,,,,,,,,,,,,,,,
2021,9,15,"10,6",5,"7,552083333","8,1","45,1","1022,802083","0,0",4,"179,5833333",,,,,,,,,,,,,,,,,,
2021,9,16,"16,2","4,6","9,047916667","3,8","22,5","1020,575","0,0",4,"187,1875",,,,,,,,,,,,,,,,,,
2021,9,17,"11,4",8,"9,470833333","6,4","38,6","1017,55625","0,0",3,"110,6666667",,,,,,,,,,,,,,,,,,
2021,9,18,"11,9","4,2","7,675","2,9","25,7","1018,427083","0,0",4,"191,9791667",,,,,,,,,,,,,,,,,,
2021,9,19,"12,3","3,8","7,591666667","3,8","25,7","1021,875","0,0",4,"178,125",,,,,,,,,,,,,,,,,,
2021,9,20,"17,1","-0,6","7,227083333","2,8","25,7","1027,916667","0,0",4,"196,2291667",,,,,,,,,,,,,,,,,,
2021,9,21,"20,6","4,6","13,19166667","9,9","51,5","1019,74375","0,0",4,"185,2083333",,,,,,,,,,,,,,,,,,
2021,9,22,"13,3","8,8","10,37083333","5,5","40,2","1020,170833","0,0",3,"72,1875",,,,,,,,,,,,,,,,,,
2021,9,23,"18,2","4,2","9,295833333","1,7","17,7","1022,5625","0,0",5,"199,5833333",,,,,,,,,,,,,,,,,,
2021,9,24,"20,2","2,3","10,20833333","0,6","14,5","1015,2625","0,0",5,"203,0208333",,,,,,,,,,,,,,,,,,
2021,9,25,"11,7","6,4","9,35625","7,2","43,5","1013,591667","0,0",4,"112,9791667",,,,,,,,,,,,,,,,,,
2021,9,26,"11,6","0,4","6,24375","3,6","33,8","1023,085417","0,0",5,"207,0416667",,,,,,,,,,,,,,,,,,
2021,9,27,"13,1","-0,4","6,089583333","2,5","29,0","1023,8375","0,0",5,"218,7916667",,,,,,,,,,,,,,,,,,
2021,9,28,"17,1","-1,1","6,75","0,8","9,7","1020,589583","0,0",5,"213,3333333",,,,,,,,,,,,,,,,,,
2021,9,29,"15,3","2,8","8,23125","3,7","37,0","1012,14375","0,0",5,"191,375",,,,,,,,,,,,,,,,,,
2021,9,30,"9,2","5,1","7,01875","9,7","51,5","1013,952083","0,0",3,"85,375",,,,,,,,,,,,,,,,,,
2021,10,1,"10,5","2,5","6,960416667","7,3","38,6","1013,214583","1,1",4,"83,125",,,,,,,,,,,,,,,,,,
2021,10,2,"6,2","1,9","4,297916667","7,7","41,8","1020,745833","0,2",4,"149,9166667",,,,,,,,,,,,,,,,,,
2021,10,3,"10,7","3,8","6,89375","6,3","33,8","1023,183333","0,0",5,"238,9166667",,,,,,,,,,,,,,,,,,
2021,10,4,"15,7","2,7","7,997916667","5,0","27,4","1019,625","0,0",5,"234,5833333",,,,,,,,,,,,,,,,,,
2021,10,5,"10,9","4,3","7,629166667","5,6","33,8","1018,935417","0,0",5,"227,4375",,,,,,,,,,,,,,,,,,
2021,10,6,"13,9","0,3","7,210416667","8,1","35,4","1025,633333","0,0",5,"241,125",,,,,,,,,,,,,,,,,,
2021,10,7,"18,7","-0,3","8,529166667","4,0","30,6","1016,945833","0,0",6,"241,4583333",,,,,,,,,,,,,,,,,,
2021,10,8,"19,2","0,7","9,70625","2,6","30,6","1018,15625","0,0",6,"239,2708333",,,,,,,,,,,,,,,,,,
2021,10,9,"25,1",2,"12,48125","2,4","29,0","1017,185417","0,0",6,"240,8958333",,,,,,,,,,,,,,,,,,
2021,10,10,"18,2","7,7","12,38541667","3,6","25,7","1018,135417","0,0",6,"236,125",,,,,,,,,,,,,,,,,,
2021,10,11,"17,9","3,4","10,11041667","1,5","14,5","1017,135417","0,0",5,"199,2916667",,,,,,,,,,,,,,,,,,
2021,10,12,"19,8",3,"11,06666667","3,4","33,8","1013,739583","0,0",6,"246,7708333",,,,,,,,,,,,,,,,,,
2021,10,13,"11,9","4,3","9,422916667","4,6","30,6","1010,308333","0,7",4,"83,4375",,,,,,,,,,,,,,,,,,
2021,10,14,"6,8","2,1","4,33125","8,3","45,1","1016,233333","0,1","5,8","221,8333333",,,,,,,,,,,,,,,,,,
2021,10,15,"10,0","3,5","6,491666667","7,8","37,0","1024,6875","0,0","5,1","214,75",,,,,,,,,,,,,,,,,,
2021,10,16,"11,2","6,2","8,079166667","6,9","37,0","1023,460417","0,0","5,4","137,3333333",,,,,,,,,,,,,,,,,,
2021,10,17,"17,9","5,8","10,49375","3,4","25,7","1024,914583","0,0",7,"260,8333333",,,,,,,,,,,,,,,,,,
2021,10,18,"21,3","4,4","11,88958333","3,1","16,1","1021,358333","0,0","7,2","265,1666667",,,,,,,,,,,,,,,,,,
2021,10,19,"27,2","4,7","15,28333333","2,9","30,6","1016,575","0,0","6,7","264,2083333",,,,,,,,,,,,,,,,,,
2021,10,20,"17,9","8,3","12,925","3,4","29,0","1015,054167","0,0","5,3","166,2916667",,,,,,,,,,,,,,,,,,
2021,10,21,"12,6","7,2","10,70416667","4,8","33,8","1018,075","0,0","3,8","106,3333333",,,,,,,,,,,,,,,,,,
2021,10,22,"13,4","4,1","8,441666667","4,5","25,7","1019,470833","0,0","6,2","232,7708333",,,,,,,,,,,,,,,,,,
2021,10,23,"11,2","5,4","8,472916667","11,1","48,3","1018,814583","0,0","6,6","248,0416667",,,,,,,,,,,,,,,,,,
2021,10,24,"13,3","6,2","9,508333333","12,1","59,5","1016,360417","0,0",1,"35,83333333",,,,,,,,,,,,,,,,,,
2021,10,25,"12,7","10,3","11,56875","13,6","74,0","1013,866667","0,0","4,1","123,6666667",,,,,,,,,,,,,,,,,,
2021,10,26,"19,8",9,"14,02916667","6,3","33,8","1016,779167","0,0","7,5","281,5833333",,,,,,,,,,,,,,,,,,
2021,10,27,"24,6","4,7","13,33333333","2,8","24,1","1018,610417","0,0","7,9","288,1666667",,,,,,,,,,,,,,,,,,
2021,10,28,"24,3","7,2","14,87916667","4,5","27,4","1018,660417","0,0",7,"288,6666667",,,,,,,,,,,,,,,,,,
2021,10,29,"20,1","8,4","13,63541667","7,5","32,2","1017,352083","0,0","6,7","275,875",,,,,,,,,,,,,,,,,,
2021,10,30,"18,7","5,7","12,82083333","8,2","43,5","1021,235417","0,0","6,6","265,7708333",,,,,,,,,,,,,,,,,,
2021,10,31,"18,9","8,6","13,88541667","13,1","49,9","1019,9625","0,0","6,3","275,5416667",,,,,,,,,,,,,,,,,,
2021,11,1,"22,2","5,2","13,05416667","3,8","29,0","1017,354167","0,0","5,6","256,4166667",,,,,,,,,,,,,,,,,,
2021,11,2,"19,1","8,9","13,54166667","3,5","37,0","1015,225","0,0","5,3","174,5208333",,,,,,,,,,,,,,,,,,
2021,11,3,"13,6","4,9","9,772916667","6,3","45,1","1010,739583","0,0",4,"155,2291667",,,,,,,,,,,,,,,,,,
2021,11,4,"9,7","4,6","6,75625","6,9","35,4","1023,277083","0,2","5,6","217,3958333",,,,,,,,,,,,,,,,,,
2021,11,5,"22,3","0,4","11,80833333","7,5","35,4","1024,516667","0,0","7,4","299,7291667",,,,,,,,,,,,,,,,,,
2021,11,6,"23,3","5,8","14,68333333","3,0","29,0","1018,285417","0,0","6,9","288,1041667",,,,,,,,,,,,,,,,,,
2021,11,7,"19,2","11,1","14,97083333","5,6","33,8","1017,4375","0,0","7,3","299,0833333",,,,,,,,,,,,,,,,,,
2021,11,8,"21,7","8,8","15,125","2,8","19,3","1016,991667","0,0","7,3","302,9166667",,,,,,,,,,,,,,,,,,
2021,11,9,"21,4","12,8",17,"6,8","33,8","1015,083333","0,0","6,6","197,7083333",,,,,,,,,,,,,,,,,,
2021,11,10,"18,7","7,2","13,21875","3,5","30,6","1015,833333","0,0","6,8","238,1458333",,,,,,,,,,,,,,,,,,
2021,11,11,"23,6","6,6","15,3875","3,5","27,4","1015,922917","0,0",7,"239,0416667",,,,,,,,,,,,,,,,,,
2021,11,12,"19,2","11,9","14,74375","3,8","32,2","1014,279167","0,0",5,"166,1875",,,,,,,,,,,,,,,,,,
2021,11,13,"12,3","6,9","9,064583333","9,3","53,1","1016,020833","0,0","3,2","103,0416667",,,,,,,,,,,,,,,,,,
2021,11,14,"11,2","6,9","8,783333333","10,8","46,7","1013,191667","0,0","2,7","81,0625",,,,,,,,,,,,,,,,,,
2021,11,15,"11,3","2,9","7,09375","7,2","38,6","1018,24375","0,7","7,4","297,5",,,,,,,,,,,,,,,,,,
2021,11,16,"19,4","-0,2","9,575","4,0","33,8","1026,325","0,0","8,2","326,75",,,,,,,,,,,,,,,,,,
2021,11,17,"18,8","4,3","11,5787234","6,0","37,0","1017,557447","30,6","9,4","281,5957447",,,,,,,,,,,,,,,,,,
2021,11,18,"12,9","9,2","10,91","5,0","27,4","1018,52","0,0","2,2","68,7",,,,,,,,,,,,,,,,,,
2021,11,19,"26,3","10,3","19,57931034","3,9","29,0","1014,07931","0,0",9,520,,,,,,,,,,,,,,,,,,
2021,11,20,"23,3","10,8","16,85208333","8,5","29,0","1014,735417","0,0","8,7","325,375",,,,,,,,,,,,,,,,,,
2021,11,21,"20,2","11,7","15,92916667","7,4","38,6","1013,88125","0,0","8,6","311,8333333",,,,,,,,,,,,,,,,,,
2021,11,22,"22,0","12,1","16,61041667","6,9","29,0","1014,370833","0,0","8,9","333,0416667",,,,,,,,,,,,,,,,,,
2021,11,23,"26,6","7,5","16,45208333","3,9","25,7","1013,90625","0,0","9,6","327,3541667",,,,,,,,,,,,,,,,,,
2021,11,24,"22,0","10,8","16,23125","9,1","45,1","1012,125","0,0","9,4","278,0208333",,,,,,,,,,,,,,,,,,
2021,11,25,"16,9","11,3","13,99375","7,5","38,6","1015,620833","0,0","9,6","255,6458333",,,,,,,,,,,,,,,,,,
2021,11,26,"21,6","7,7","13,70625","5,2","33,8","1012,825","0,0","8,5","319,2708333",,,,,,,,,,,,,,,,,,
2021,11,27,"15,6","9,1","12,57916667","6,4","35,4","1016,710417","0,0","8,2","299,7083333",,,,,,,,,,,,,,,,,,
2021,11,28,"18,7","7,2","12,88333333","7,7","30,6","1019,3","0,0","8,4","333,0625",,,,,,,,,,,,,,,,,,
