Año,Mes,Día,Max_T,Min_T,Av_Temp,Hi_speed,Bar  ,Rain,Rain_rate,UV_index,Solar_rad
2020,12,25,"26,80","11,10","18,37","27,40","1.014,87","0,00","0,00","10,90","348,85"
2020,12,26,"29,40","11,60","19,56","20,90","1.012,61","0,00","0,00","10,20","353,50"
2020,12,27,"28,10","14,00","19,63","35,40","1.011,01","0,00","0,00","9,60","320,48"
2020,12,28,"24,40","13,50","18,79","38,60","1.013,24","0,00","0,00","10,50","317,69"
2020,12,29,"17,50","9,30","12,51","43,50","1.012,19","4,80","0,59","8,50","142,90"
2020,12,30,"13,40","7,10","10,20","43,50","1.019,33","0,00","0,00","11,10","282,75"
2020,12,31,"25,50","8,70","15,89","24,10","1.015,73","0,00","0,00","11,40","345,65"
2021,1,1,"28,80","9,20","18,63","24,10","1.014,12","0,00","0,00","11,90","354,56"
2021,1,2,"30,70","9,00","18,46","29,00","1.012,96","0,00","0,00","10,90","345,67"
2021,1,3,"26,00","14,10","19,23","25,70","1.013,51","0,00","0,00","11,40","352,42"
2021,1,4,"26,70","7,30","17,34","22,50","1.015,24","0,00","0,00","10,20","352,15"
2021,1,5,"26,40","16,30","20,57","32,20","1.015,22","0,00","0,00","10,20","332,10"
2021,1,6,"26,70","9,60","18,00","30,60","1.013,74","0,00","0,00","10,60","342,67"
2021,1,7,"20,70","14,00","17,54","32,20","1.013,73","0,00","0,00","10,30","348,67"
2021,1,8,"21,60","8,10","15,15","29,00","1.014,49","0,00","0,00","10,00","348,50"
2021,1,9,"14,40","9,20","12,47","38,60","1.010,14","0,00","0,00","5,20","139,21"
2021,1,10,"14,80","9,30","12,84","49,90","1.005,70","0,00","0,00","5,10","113,54"
2021,1,11,"14,10","4,00","9,26","38,60","1.017,84","2,00","0,11","9,80","354,73"
2021,1,12,"21,60","4,30","12,30","24,10","1.018,26","0,00","0,00","10,00","343,85"
2021,1,13,"25,70","4,90","15,29","27,40","1.015,75","0,00","0,00","8,90","296,21"
2021,1,14,"21,90","10,80","16,06","30,60","1.011,93","0,00","0,00","7,50","209,94"
2021,1,15,"14,70","9,50","12,54","38,60","1.012,47","0,80","0,08","5,10","141,58"
2021,1,16,"21,80","7,40","13,75","29,00","1.018,20","0,00","0,00","10,00","336,98"
2021,1,17,"25,60","9,70","16,90","30,60","1.016,09","0,00","0,00","10,40","329,56"
2021,1,18,"30,10","10,90","19,41","22,50","1.013,32","0,00","0,00","10,40","330,52"
2021,1,19,"30,10","9,80","19,95","19,30","1.013,84","0,00","0,00","10,70","329,46"
2021,1,20,"32,20","10,20","20,52","29,00","1.013,27","0,00","0,00","10,30","331,75"
2021,1,21,"31,70","13,40","22,08","19,30","1.012,70","0,00","0,00","11,10","326,52"
2021,1,22,"34,60","14,90","23,20","17,70","1.011,34","0,00","0,00","10,50","320,44"
2021,1,23,"29,90","16,60","22,82","22,50","1.010,09","0,00","0,00","8,90","293,79"
2021,1,24,"27,20","11,30","19,20","33,80","1.009,91","0,00","0,00","10,40","325,02"
2021,1,25,"18,70","10,60","15,66","40,20","1.010,74","0,00","0,00","10,20","306,77"
2021,1,26,"18,30","10,70","14,45","35,40","1.013,20","0,00","0,00","9,20","316,73"
2021,1,27,"14,70","6,60","11,58","41,80","1.013,39","0,00","0,00","8,70","184,04"
2021,1,28,"16,10","11,70","13,29","33,80","1.009,54","0,00","0,00","6,50","156,71"
2021,1,29,"21,80","11,00","15,79","33,80","1.005,58","0,20","0,00","8,70","312,65"
2021,1,30,"26,40","10,20","15,66","38,60","1.011,77","3,40","0,54","8,50","287,46"
2021,1,31,"20,20","9,10","14,30","24,10","1.016,12","0,00","0,00","7,80","181,63"
2021,2,1,"27,60","7,30","15,93","22,50","1.016,45","0,00","0,00","9,30","307,50"
2021,2,2,"16,70","9,50","12,74","12,90","1.017,28","0,00","0,00","0,00","2,95"
2021,2,3,"31,60","11,20","22,95","22,50","1.015,51","0,00","0,00","9,40","481,80"
2021,2,4,"32,80","10,20","21,75","38,60","1.015,53","0,00","0,00","9,80","302,33"
2021,2,5,"33,50","11,30","21,61","20,90","1.011,02","0,00","0,00","9,50","303,73"
2021,2,6,"32,90","13,60","22,53","27,40","1.009,23","0,00","0,00","9,20","295,63"
2021,2,7,"22,20","14,30","17,25","45,10","1.015,69","0,00","0,00","9,60","196,42"
2021,2,8,"21,70","14,90","17,25","33,80","1.018,26","0,00","0,00","10,20","171,92"
2021,2,9,"29,50","9,60","19,92","32,20","1.015,98","0,00","0,00","9,50","291,25"
2021,2,10,"31,30","16,20","23,72","32,20","1.010,49","0,00","0,00","9,20","286,35"
2021,2,11,"27,00","14,10","20,45","38,60","1.009,81","0,00","0,00","8,80","245,04"
2021,2,12,"26,30","12,10","16,42","19,30","1.012,95","0,00","0,00","6,70","188,32"
2021,3,30,"14,90","14,30","14,30","16,10","1.015,00","0,00","0,00","0,00","0,00"
2021,3,31,"25,20","9,90","16,79","37,00","1.013,27","0,00","0,00","5,00","175,37"
2021,4,1,"19,20","9,90","14,20","30,60","1.013,72","0,00","0,00","3,40","87,35"
2021,4,2,"19,20","8,40","13,11","20,90","1.015,24","0,00","0,00","4,20","153,04"
2021,4,3,"19,50","6,80","12,86","11,30","1.012,00","0,00","0,00","4,20","94,44"
2021,4,4,"17,30","8,40","12,71","24,10","1.012,27","0,00","0,00","1,90","66,56"
2021,4,5,"15,40","10,40","13,62","29,00","1.013,50","0,60","0,00","1,30","35,83"
2021,4,6,"15,30","8,70","11,74","35,40","1.014,39","0,60","0,00","4,00","123,58"
2021,4,7,"12,00","6,30","9,69","22,50","1.015,47","1,80","0,11","0,90","36,79"
2021,4,8,"14,30","5,30","9,97","24,10","1.019,68","0,00","0,00","2,40","102,91"
2021,4,10,"15,60","5,80","11,04","40,20","1.020,82","0,00","0,00","3,80","242,86"
2021,4,11,"18,30","8,70","12,69","22,50","1.019,98","0,00","0,00","3,30","114,81"
2021,4,12,"20,20","10,70","14,41","24,10","1.017,94","0,20","0,00","3,80","145,98"
2021,4,13,"23,40","7,40","13,31","20,90","1.016,73","0,00","0,00","3,80","144,75"
2021,4,14,"18,60","9,10","14,21","33,80","1.012,25","0,00","0,00","3,70","142,81"
2021,4,15,"19,40","10,50","14,25","19,30","1.014,56","0,00","0,00","3,20","146,75"
2021,4,16,"16,90","4,90","11,21","17,70","1.016,72","0,00","0,00","3,40","146,02"
2021,4,17,"16,60","2,90","9,51","16,10","1.016,57","0,00","0,00","3,00","111,23"
2021,4,18,"19,60","8,80","13,53","27,40","1.013,61","0,00","0,00","2,80","120,15"
2021,4,19,"13,90","10,20","12,63","24,10","1.009,86","15,20","1,29","1,10","35,44"
2021,4,20,"16,20","8,80","12,69","24,10","1.011,73","0,20","0,00","2,80","136,34"
2021,4,21,"12,60","7,90","11,16","25,70","1.014,68","0,00","0,00","1,20","46,02"
2021,4,22,"15,20","6,40","9,70","22,50","1.015,24","0,20","0,00","3,20","134,98"
2021,4,23,"14,70","8,70","12,19","30,60","1.017,99","0,00","0,00","3,00","165,14"
2021,4,24,"14,70","6,10","9,04","22,50","1.022,50","0,00","0,00","3,10","127,10"
2021,4,25,"14,90","0,80","7,08","11,30","1.020,80","0,00","0,00","2,90","126,69"
2021,4,26,"16,20","4,90","9,78","19,30","1.018,65","0,00","0,00","2,80","118,06"
2021,4,27,"17,90","2,30","9,51","22,50","1.016,93","0,00","0,00","2,70","99,81"
2021,4,28,"18,20","12,30","14,69","19,30","1.017,32","0,00","0,00","2,80","103,56"
2021,4,29,"15,10","3,80","9,74","19,30","1.016,21","0,00","0,00","2,10","83,60"
2021,4,30,"15,10","6,30","10,84","29,00","1.013,03","0,00","0,00","1,70","47,88"
2021,5,1,"12,70","7,90","10,67","29,00","1.011,91","7,60","0,48","0,90","32,65"
2021,5,2,"11,40","6,40","8,67","33,80","1.014,26","4,80","0,25","1,80","59,96"
2021,5,3,"10,60","2,40","7,73","35,40","1.018,21","0,00","0,00","1,80","102,00"
2021,5,4,"12,30","-1,10","5,28","30,60","1.028,57","0,00","0,00","2,60","113,38"
2021,5,5,"14,70","-1,70","4,63","16,10","1.028,34","0,00","0,00","2,50","112,25"
2021,5,6,"16,20","-1,80","5,76","16,10","1.025,09","0,00","0,00","2,40","108,71"
2021,5,7,"16,00","3,60","9,80","25,70","1.017,83","0,00","0,00","2,30","101,56"
2021,5,8,"12,60","7,50","10,22","24,10","1.018,54","0,00","0,00","1,80","49,96"
2021,5,9,"12,80","3,40","9,21","24,10","1.023,88","0,00","0,00","2,00","105,44"
2021,5,10,"12,70","-1,00","5,31","32,20","1.026,63","0,00","0,00","1,90","104,65"
2021,5,11,"11,10","-1,70","4,31","16,10","1.022,17","0,00","0,00","2,10","104,94"
2021,5,12,"13,90","3,70","7,69","27,40","1.018,50","0,00","0,00","2,00","95,17"
2021,5,13,"14,40","3,40","8,41","12,90","1.017,80","0,00","0,00","1,80","93,05"
2021,5,14,"14,30","4,30","9,06","16,10","1.018,81","0,00","0,00","1,80","69,46"
2021,5,15,"11,30","4,00","7,16","12,90","1.020,11","0,00","0,00","1,40","75,63"
2021,5,16,"14,20","-0,20","5,77","24,10","1.023,26","0,00","0,00","1,70","95,75"
2021,5,17,"12,80","2,70","6,97","16,10","1.020,13","0,00","0,00","1,40","59,25"
2021,5,18,"9,60","-0,10","4,06","16,10","1.015,17","0,00","0,00","1,80","60,60"
2021,5,19,"11,30","1,70","6,34","17,70","1.013,76","2,00","0,10","1,20","51,69"
2021,5,20,"10,00","3,40","6,96","27,40","1.015,30","2,20","0,13","1,60","69,02"
2021,5,21,"9,40","3,00","6,79","24,10","1.021,34","0,20","0,00","1,20","55,96"
2021,5,22,"10,70","6,20","7,93","25,70","1.024,53","0,00","0,00","1,60","92,81"
2021,5,23,"10,90","7,30","8,59","30,60","1.020,98","0,00","0,00","1,20","40,52"
2021,5,24,"11,50","8,60","10,16","78,90","1.012,60","0,40","0,00","1,70","64,56"
2021,5,25,"10,60","5,90","8,38","48,30","1.018,14","0,00","0,00","0,80","35,24"
2021,5,26,"13,20","12,40","12,78","0,00",#DIV/0!,"2,29",#DIV/0!,"0,00",#DIV/0!
2021,5,27,"13,70","10,80","12,70","0,00",#DIV/0!,"9,14",#DIV/0!,"0,00",#DIV/0!
2021,5,28,"8,00","5,30","6,74","0,00",#DIV/0!,"4,32",#DIV/0!,"0,00",#DIV/0!
2021,5,29,"6,70","5,00","5,44","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,5,31,"12,40","9,90","11,50","0,00",#DIV/0!,"53,09",#DIV/0!,"0,00",#DIV/0!
2021,6,1,"14,00","9,70","11,90","0,00",#DIV/0!,"14,99",#DIV/0!,"0,00",#DIV/0!
2021,6,2,"12,10","9,10","9,82","0,00",#DIV/0!,"6,10",#DIV/0!,"0,00",#DIV/0!
2021,6,3,"13,70","9,20","11,34","0,00",#DIV/0!,"14,48",#DIV/0!,"0,00",#DIV/0!
2021,6,4,"9,30","5,40","7,78","0,00",#DIV/0!,"2,54",#DIV/0!,"0,00",#DIV/0!
2021,6,5,"8,40","4,20","6,28","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,6,6,"8,70","0,00","4,82","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,6,7,"10,90","2,80","6,70","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,6,8,"14,30","6,20","10,27","0,00",#DIV/0!,"22,61",#DIV/0!,"0,00",#DIV/0!
2021,6,9,"9,20","2,30","5,70","0,00",#DIV/0!,"17,78",#DIV/0!,"0,00",#DIV/0!
2021,6,10,"8,30","3,40","6,45","0,00",#DIV/0!,"1,02",#DIV/0!,"0,00",#DIV/0!
2021,6,11,"7,80","7,30","7,63","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,6,24,"7,80","4,40","6,55","0,00",#DIV/0!,"7,87",#DIV/0!,"0,00",#DIV/0!
2021,6,25,"6,40","2,10","4,37","0,00",#DIV/0!,"2,29",#DIV/0!,"0,00",#DIV/0!
2021,6,26,"4,60","-1,30","1,82","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,6,27,"-1,60","-3,20","-2,36","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,4,"9,90","3,20","6,87","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,5,"3,10","-0,90","0,48","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,6,"8,00","7,20","7,56","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,7,"9,30","6,10","7,66","0,00",#DIV/0!,"0,51",#DIV/0!,"0,00",#DIV/0!
2021,7,8,"7,10","2,00","5,35","0,00",#DIV/0!,"29,97",#DIV/0!,"0,00",#DIV/0!
2021,7,20,"15,30","7,30","11,77","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,21,"11,10","3,30","6,54","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,22,"13,10","2,00","7,07","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,23,"11,90","5,30","8,52","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,24,"10,60","2,40","7,56","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,25,"6,90","3,70","5,21","0,00",#DIV/0!,"4,57",#DIV/0!,"0,00",#DIV/0!
2021,7,26,"7,60","2,30","4,31","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,27,"7,00","-1,30","2,93","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,28,"8,30","-2,60","2,05","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,29,"7,70","-1,80","2,49","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,7,30,"9,60","1,00","3,68","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,8,9,"8,40","0,40","5,08","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,8,10,"8,00","-1,80","3,06","0,00",#DIV/0!,"0,25",#DIV/0!,"0,00",#DIV/0!
2021,8,11,"10,90","0,50","7,19","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,8,12,"11,80","1,50","5,73","0,00",#DIV/0!,"0,00",#DIV/0!,"0,00",#DIV/0!
2021,8,13,"12,70","-2,20","4,55","22,50","1.023,97","0,00","0,00","2,30","126,27"
2021,8,14,"9,50","-1,60","4,57","19,30","1.020,69","0,00","0,00","2,10","122,88"
2021,8,15,"9,00","2,60","5,15","30,60","1.013,18","1,40","0,05","1,30","47,21"
2021,8,16,"8,80","4,40","6,05","37,00","1.006,29","25,00","2,05","1,70","52,81"
2021,8,17,"8,90","3,90","5,94","38,60","1.010,02","13,20","0,98","1,70","62,10"
2021,8,18,"5,70","1,70","3,83","19,30","1.008,62","31,60","2,58","0,80","18,71"
2021,8,19,"6,20","0,20","2,93","30,60","1.010,55","15,20","1,15","1,70","56,63"
2021,8,20,"6,40","0,30","3,55","22,50","1.017,85","13,80","0,57","2,20","102,85"
2021,8,21,"4,40","0,40","2,18","37,00","1.003,78","30,40","1,94","0,70","20,58"
2021,8,22,"5,10","2,70","3,78","37,00","1.014,76","3,60","0,17","2,70","82,02"
2021,8,23,"7,90","-0,20","3,03","27,40","1.018,03","0,00","0,00","3,00","143,65"
2021,8,24,"5,30","0,40","2,64","32,20","1.017,99","0,00","0,00","2,90","125,19"
2021,8,25,"5,90","2,70","4,01","40,20","1.013,86","8,40","0,64","0,60","25,35"
2021,8,26,"5,30","0,70","3,16","43,50","1.015,89","6,80","0,51","3,10","84,08"
2021,8,27,"7,20","1,90","4,15","27,40","1.015,75","0,80","0,00","1,60","55,56"
2021,8,28,"9,90","5,10","7,55","33,80","1.017,66","1,40","0,04","1,40","63,21"
2021,8,29,"12,80","7,20","9,11","9,70","1.016,46","0,40","0,00","3,30","132,52"
2021,8,30,"13,60","7,10","9,70","22,50","1.015,55","0,00","0,00","2,10","68,54"
2021,8,31,"11,20","3,80","7,36","17,70","1.018,70","0,00","0,00","1,80","87,71"
2021,9,1,"15,20","4,20","8,22","22,50","1.021,39","0,00","0,00","3,20","148,04"
2021,9,2,"11,70","1,00","6,16","11,30","1.021,24","0,00","0,00","2,70","127,94"
2021,9,3,"13,70","3,90","7,97","29,00","1.017,43","0,00","0,00","3,20","145,04"
2021,9,4,"9,60","6,90","8,04","22,50","1.018,83","0,00","0,00","1,80","76,58"
2021,9,5,"10,10","5,40","7,23","24,10","1.015,76","4,00","0,25","2,20","73,17"
2021,9,6,"8,60","3,70","5,73","29,00","1.019,06","0,20","0,00","2,20","82,92"
2021,9,7,"6,60","2,70","4,73","16,10","1.026,65","2,80","0,13","1,90","60,60"
2021,9,8,"12,20","3,30","6,78","17,70","1.028,72","0,00","0,00","2,90","139,48"
2021,9,9,"13,40","4,40","8,01","14,50","1.021,19","0,00","0,00","3,30","90,67"
2021,9,10,"15,10","2,90","7,74","17,70","1.014,65","0,00","0,00","3,90","134,38"
2021,9,11,"14,70","5,50","9,01","29,00","1.002,76","4,80","0,36","3,60","147,65"
2021,9,12,"6,90","1,00","2,96","41,80","1.006,11","23,00","1,63","1,90","42,08"
2021,9,13,"6,70","1,40","4,19","33,80","1.021,60","4,20","0,21","3,60","153,85"
2021,9,14,"7,70","3,40","5,48","33,80","1.024,65","0,00","0,00","3,30","155,06"
2021,9,15,"10,60","5,00","7,55","45,10","1.022,80","0,00","0,00","4,30","179,58"
2021,9,16,"16,20","4,60","9,05","22,50","1.020,58","0,00","0,00","3,90","187,19"
2021,9,17,"11,40","8,00","9,47","38,60","1.017,56","0,00","0,00","3,00","110,67"
2021,9,18,"11,90","4,20","7,68","25,70","1.018,43","0,00","0,00","3,80","191,98"
2021,9,19,"12,30","3,80","7,59","25,70","1.021,88","0,00","0,00","4,40","178,13"
2021,9,20,"17,10","-0,60","7,23","25,70","1.027,92","0,00","0,00","4,40","196,23"
2021,9,21,"20,60","4,60","13,19","51,50","1.019,74","0,00","0,00","4,10","185,21"
2021,9,22,"13,30","8,80","10,37","40,20","1.020,17","0,00","0,00","2,80","72,19"
2021,9,23,"18,20","4,20","9,30","17,70","1.022,56","0,00","0,00","4,60","199,58"
2021,9,24,"20,20","2,30","10,21","14,50","1.015,26","0,00","0,00","4,90","203,02"
2021,9,25,"11,70","6,40","9,36","43,50","1.013,59","0,20","0,00","4,00","112,98"
2021,9,26,"11,60","0,40","6,24","33,80","1.023,09","0,00","0,00","4,50","207,04"
2021,9,27,"13,10","-0,40","6,09","29,00","1.023,84","0,00","0,00","4,50","218,79"
2021,9,28,"17,10","-1,10","6,75","9,70","1.020,59","0,00","0,00","5,00","213,33"
2021,9,29,"15,30","2,80","8,23","37,00","1.012,14","0,40","0,00","4,70","191,38"
2021,9,30,"9,20","5,10","7,02","51,50","1.013,95","0,60","0,00","2,50","85,38"
2021,10,1,"10,50","2,50","6,96","38,60","1.013,21","17,20","1,12","4,40","83,13"
2021,10,2,"6,20","1,90","4,30","41,80","1.020,75","2,00","0,15","4,10","149,92"
2021,10,3,"10,70","3,80","6,89","33,80","1.023,18","0,00","0,00","5,30","238,92"
2021,10,4,"15,70","2,70","8,00","27,40","1.019,63","0,00","0,00","4,70","234,58"
2021,10,5,"10,90","4,30","7,63","33,80","1.018,94","0,00","0,00","5,10","227,44"
2021,10,6,"13,90","0,30","7,21","35,40","1.025,63","0,00","0,00","5,40","241,13"
2021,10,7,"18,70","-0,30","8,53","30,60","1.016,95","0,00","0,00","5,90","241,46"
2021,10,8,"19,20","0,70","9,71","30,60","1.018,16","0,00","0,00","5,80","239,27"
2021,10,9,"25,10","2,00","12,48","29,00","1.017,19","0,00","0,00","6,00","240,90"
2021,10,10,"18,20","7,70","12,39","25,70","1.018,14","0,00","0,00","5,80","236,13"
2021,10,11,"17,90","3,40","10,11","14,50","1.017,14","0,00","0,00","5,30","199,29"
2021,10,12,"19,80","3,00","11,07","33,80","1.013,74","0,00","0,00","5,50","246,77"
2021,10,13,"11,90","4,30","9,42","30,60","1.010,31","11,00","0,65","3,50","83,44"
2021,10,14,"6,80","2,10","4,33","45,10","1.016,23","1,80","0,07","5,80","221,83"
2021,10,15,"10,00","3,50","6,49","37,00","1.024,69","0,00","0,00","5,10","214,75"
2021,10,16,"11,20","6,20","8,08","37,00","1.023,46","0,00","0,00","5,40","137,33"
2021,10,17,"17,90","5,80","10,49","25,70","1.024,91","0,00","0,00","7,00","260,83"
2021,10,18,"21,30","4,40","11,89","16,10","1.021,36","0,00","0,00","7,20","265,17"
2021,10,19,"27,20","4,70","15,28","30,60","1.016,58","0,00","0,00","6,70","264,21"
2021,10,20,"17,90","8,30","12,93","29,00","1.015,05","0,00","0,00","5,30","166,29"
2021,10,21,"12,60","7,20","10,70","33,80","1.018,08","0,00","0,00","3,80","106,33"
2021,10,22,"13,40","4,10","8,44","25,70","1.019,47","0,20","0,00","6,20","232,77"
2021,10,23,"11,20","5,40","8,47","48,30","1.018,81","0,20","0,00","6,60","248,04"
2021,10,24,"13,30","6,20","9,51","59,50","1.016,36","0,20","0,00","1,00","35,83"
2021,10,25,"12,70","10,30","11,57","74,00","1.013,87","0,00","0,00","4,10","123,67"
2021,10,26,"19,80","9,00","14,03","33,80","1.016,78","0,00","0,00","7,50","281,58"
2021,10,27,"24,60","4,70","13,33","24,10","1.018,61","0,00","0,00","7,90","288,17"
2021,10,28,"24,30","7,20","14,88","27,40","1.018,66","0,00","0,00","7,00","288,67"
2021,10,29,"20,10","8,40","13,64","32,20","1.017,35","0,00","0,00","6,70","275,88"
2021,10,30,"18,70","5,70","12,82","43,50","1.021,24","0,00","0,00","6,60","265,77"
2021,10,31,"18,90","8,60","13,89","49,90","1.019,96","0,00","0,00","6,30","275,54"
2021,11,1,"22,20","5,20","13,05","29,00","1.017,35","0,00","0,00","5,60","256,42"
2021,11,2,"19,10","8,90","13,54","37,00","1.015,23","0,00","0,00","5,30","174,52"
2021,11,3,"13,60","4,90","9,77","45,10","1.010,74","0,00","0,00","4,00","155,23"
2021,11,4,"9,70","4,60","6,76","35,40","1.023,28","1,40","0,24","5,60","217,40"
2021,11,5,"22,30","0,40","11,81","35,40","1.024,52","0,00","0,00","7,40","299,73"
2021,11,6,"23,30","5,80","14,68","29,00","1.018,29","0,00","0,00","6,90","288,10"
2021,11,7,"19,20","11,10","14,97","33,80","1.017,44","0,00","0,00","7,30","299,08"
2021,11,8,"21,70","8,80","15,13","19,30","1.016,99","0,00","0,00","7,30","302,92"
2021,11,9,"21,40","12,80","17,00","33,80","1.015,08","0,00","0,00","6,60","197,71"
2021,11,10,"18,70","7,20","13,22","30,60","1.015,83","0,00","0,00","6,80","238,15"
2021,11,11,"23,60","6,60","15,39","27,40","1.015,92","0,00","0,00","7,00","239,04"
2021,11,12,"19,20","11,90","14,74","32,20","1.014,28","0,00","0,00","5,00","166,19"
2021,11,13,"12,30","6,90","9,06","53,10","1.016,02","0,00","0,00","3,20","103,04"
2021,11,14,"11,20","6,90","8,78","46,70","1.013,19","0,40","0,00","2,70","81,06"
2021,11,15,"11,30","2,90","7,09","38,60","1.018,24","6,40","0,66","7,40","297,50"
2021,11,16,"19,40","-0,20","9,58","33,80","1.026,33","0,00","0,00","8,20","326,75"
2021,11,17,"18,80","4,30","11,58","37,00","1.017,56","1,80","30,64","9,40","281,60"
2021,11,18,"12,90","9,20","10,91","27,40","1.018,52","0,00","0,00","2,20","68,70"
2021,11,19,"26,30","10,30","19,58","29,00","1.014,08","0,00","0,00","9,00","520,00"
2021,11,20,"23,30","10,80","16,85","29,00","1.014,74","0,00","0,00","8,70","325,38"
2021,11,21,"20,20","11,70","15,93","38,60","1.013,88","0,00","0,00","8,60","311,83"
2021,11,22,"22,00","12,10","16,61","29,00","1.014,37","0,00","0,00","8,90","333,04"
2021,11,23,"26,60","7,50","16,45","25,70","1.013,91","0,00","0,00","9,60","327,35"
2021,11,24,"22,00","10,80","16,23","45,10","1.012,13","0,00","0,00","9,40","278,02"
2021,11,25,"16,90","11,30","13,99","38,60","1.015,62","0,00","0,00","9,60","255,65"
2021,11,26,"21,60","7,70","13,71","33,80","1.012,83","0,00","0,00","8,50","319,27"
2021,11,27,"15,60","9,10","12,58","35,40","1.016,71","0,00","0,00","8,20","299,71"
2021,11,28,"18,70","7,20","12,88","30,60","1.019,30","0,00","0,00","8,40","333,06"
2021,11,29,"23,30","8,60","15,05","29,00","1.014,02","0,00","0,00","8,00","333,90"
2021,11,30,"23,20","10,40","16,42","33,80","1.011,87","0,00","0,00","8,10","339,85"
2021,12,1,"18,10","9,30","13,28","37,00","1.012,95","0,00","0,00","8,30","213,44"
2021,12,2,"19,70","8,90","13,90","29,00","1.016,45","0,00","0,00","7,60","287,98"
2021,12,3,"18,30","9,80","13,39","33,80","1.018,70","0,60","0,07","8,30","259,15"
2021,12,4,"25,90","5,60","15,78","27,40","1.020,18","0,00","0,00","8,60","341,15"
2021,12,5,"29,80","7,40","19,36","25,70","1.017,95","0,00","0,00","9,00","343,83"
2021,12,6,"32,60","10,40","22,99","38,60","1.012,32","0,00","0,00","9,20","342,81"
2021,12,7,"26,60","14,60","18,72","32,20","1.011,05","4,80","1,03","7,90","222,73"
2021,12,8,"28,10","11,90","19,23","35,40","1.018,55","0,00","0,00","9,00","335,48"
2021,12,9,"27,90","12,70","19,80","27,40","1.014,86","0,00","0,00","9,90","340,50"
2021,12,10,"28,30","10,10","18,63","27,40","1.008,09","0,00","0,00","9,20","347,19"
2021,12,11,"17,90","9,60","13,19","48,30","1.007,39","0,00","0,00","6,90","169,56"
2021,12,12,"11,30","7,00","9,47","46,70","1.012,48","0,20","0,00","8,40","257,21"
2021,12,13,"15,40","7,80","11,65","40,20","1.017,33","0,00","0,00","8,90","353,48"
2021,12,14,"19,20","6,60","13,16","35,40","1.017,85","0,00","0,00","9,00","355,31"
2021,12,15,"23,40","5,90","15,08","29,00","1.016,01","0,00","0,00","9,30","358,27"
2021,12,16,"29,20","6,00","17,17","25,70","1.012,95","0,00","0,00","9,00","353,90"
2021,12,17,"21,10","12,80","16,58","37,00","1.013,21","0,20","0,00","9,00","236,42"
2021,12,18,"26,10","9,40","17,16","22,50","1.014,89","0,00","0,00","9,60","346,63"
2021,12,19,"28,70","11,00","19,47","22,50","1.013,30","0,00","0,00","10,40","357,92"
2021,12,20,"27,50","10,30","18,81","29,00","1.012,93","0,00","0,00","10,30","352,35"
2021,12,21,"27,70","10,30","18,55","25,70","1.013,60","0,00","0,00","9,20","354,40"
2021,12,22,"32,80","9,90","21,60","25,70","1.013,20","0,00","0,00","10,30","330,77"
2021,12,23,"26,00","13,00","19,68","38,60","1.011,91","0,00","0,00","10,50","344,81"
2021,12,24,"26,10","12,70","19,14","25,70","1.015,92","0,00","0,00","10,80","352,23"
2021,12,25,"28,60","10,20","19,55","27,40","1.015,38","0,00","0,00","10,40","349,27"
2021,12,26,"29,40","11,20","20,12","38,60","1.013,84","0,00","0,00","9,50","343,15"
2021,12,27,"25,20","14,30","20,15","27,40","1.013,35","0,00","0,00","10,50","347,04"
2021,12,28,"30,60","12,80","20,26","20,90","1.011,53","0,00","0,00","10,40","352,71"
2021,12,29,"22,80","14,70","18,46","41,80","1.009,02","0,00","0,00","10,10","340,75"
2021,12,30,"16,50","10,40","13,46","38,60","1.016,00","0,20","0,00","9,80","352,13"
